date,articles,frac
2021-01-01 00:00:00+00:00,402,0.004761904761904762
2021-01-02 00:00:00+00:00,129,0.0017725623832032537
2021-01-03 00:00:00+00:00,112,0.0015528811491320503
2021-01-04 00:00:00+00:00,312,0.002379336378680536
2021-01-05 00:00:00+00:00,243,0.0015846517026854303
2021-01-06 00:00:00+00:00,327,0.002023339562166644
2021-01-07 00:00:00+00:00,375,0.0022799678980519955
2021-01-08 00:00:00+00:00,369,0.0024576406649616366
2021-01-09 00:00:00+00:00,141,0.0014562354763749032
2021-01-10 00:00:00+00:00,148,0.001907904914144279
2021-01-11 00:00:00+00:00,432,0.0031637226469812814
2021-01-12 00:00:00+00:00,583,0.0037282412677299296
2021-01-13 00:00:00+00:00,681,0.003908604094564113
2021-01-14 00:00:00+00:00,691,0.004046496647439463
2021-01-15 00:00:00+00:00,604,0.0037857895000752142
2021-01-16 00:00:00+00:00,786,0.008420105412006685
2021-01-17 00:00:00+00:00,540,0.006602274116640176
2021-01-18 00:00:00+00:00,609,0.004744727431380645
2021-01-19 00:00:00+00:00,554,0.0035125761639371285
2021-01-20 00:00:00+00:00,282,0.0017684685814624357
2021-01-21 00:00:00+00:00,323,0.001999331492875447
2021-01-22 00:00:00+00:00,350,0.002157351019502453
2021-01-23 00:00:00+00:00,182,0.002023188856898296
2021-01-24 00:00:00+00:00,209,0.002739295123006147
2021-01-25 00:00:00+00:00,563,0.004027066464478842
2021-01-26 00:00:00+00:00,525,0.003192382064285454
2021-01-27 00:00:00+00:00,322,0.0018686599038974907
2021-01-28 00:00:00+00:00,287,0.0016706249417900718
2021-01-29 00:00:00+00:00,294,0.001798957339011675
2021-01-30 00:00:00+00:00,157,0.001663206068053731
2021-01-31 00:00:00+00:00,118,0.0014793084859653742
2021-02-01 00:00:00+00:00,371,0.002446422683811408
2021-02-02 00:00:00+00:00,491,0.0028572592424480486
2021-02-03 00:00:00+00:00,390,0.002269394595349487
2021-02-04 00:00:00+00:00,726,0.004509176733641812
2021-02-05 00:00:00+00:00,528,0.003410764579726622
2021-02-06 00:00:00+00:00,132,0.0014295770834461471
2021-02-07 00:00:00+00:00,249,0.003075820836524446
2021-02-08 00:00:00+00:00,290,0.002018360117204084
2021-02-09 00:00:00+00:00,249,0.0015212331152288264
2021-02-10 00:00:00+00:00,326,0.0019234286590870205
2021-02-11 00:00:00+00:00,381,0.0023161235022705305
2021-02-12 00:00:00+00:00,333,0.0021766270777637607
2021-02-13 00:00:00+00:00,160,0.0016230308071535082
2021-02-14 00:00:00+00:00,193,0.0023482746873022824
2021-02-15 00:00:00+00:00,250,0.001983072493198061
2021-02-16 00:00:00+00:00,371,0.00243022120908418
2021-02-17 00:00:00+00:00,309,0.0018761042603959856
2021-02-18 00:00:00+00:00,389,0.0022739894192266097
2021-02-19 00:00:00+00:00,256,0.001662963973444544
2021-02-20 00:00:00+00:00,202,0.002221928898275255
2021-02-21 00:00:00+00:00,137,0.001739174590278395
2021-02-22 00:00:00+00:00,511,0.0035749515527602684
2021-02-23 00:00:00+00:00,407,0.0025252368572899926
2021-02-24 00:00:00+00:00,482,0.0029374302969729844
2021-02-25 00:00:00+00:00,505,0.0032140834134202303
2021-02-26 00:00:00+00:00,257,0.0016845389475892085
2021-02-27 00:00:00+00:00,106,0.001145636314509592
2021-02-28 00:00:00+00:00,138,0.002074688796680498
2021-03-01 00:00:00+00:00,422,0.0030863068900704293
2021-03-02 00:00:00+00:00,409,0.0027048117874242787
2021-03-03 00:00:00+00:00,332,0.0020152845982481593
2021-03-04 00:00:00+00:00,301,0.0018939274770495
2021-03-05 00:00:00+00:00,307,0.001967797348921878
2021-03-06 00:00:00+00:00,190,0.0020355034657124796
2021-03-07 00:00:00+00:00,135,0.0017218948496211832
2021-03-08 00:00:00+00:00,404,0.002794049504471171
2021-03-09 00:00:00+00:00,443,0.0028559271770803784
2021-03-10 00:00:00+00:00,520,0.00323196161424052
