date,articles,frac
2021-01-01 00:00:00+00:00,90,0.0010660980810234541
2021-01-02 00:00:00+00:00,53,0.0007282620644168407
2021-01-03 00:00:00+00:00,47,0.0006516554822250569
2021-01-04 00:00:00+00:00,161,0.0012277985800242508
2021-01-05 00:00:00+00:00,169,0.00110208287141497
2021-01-06 00:00:00+00:00,116,0.0007177596000346504
2021-01-07 00:00:00+00:00,111,0.0006748704978233906
2021-01-08 00:00:00+00:00,230,0.0015318627450980392
2021-01-09 00:00:00+00:00,82,0.0008468887167570358
2021-01-10 00:00:00+00:00,65,0.0008379312122930954
2021-01-11 00:00:00+00:00,133,0.0009740164630752556
2021-01-12 00:00:00+00:00,102,0.0006522823487280494
2021-01-13 00:00:00+00:00,255,0.001463574220431496
2021-01-14 00:00:00+00:00,268,0.0015694082511053201
2021-01-15 00:00:00+00:00,174,0.0010906082334653762
2021-01-16 00:00:00+00:00,109,0.0011676736512833698
2021-01-17 00:00:00+00:00,67,0.0008191710478053552
2021-01-18 00:00:00+00:00,165,0.0012855172843642144
2021-01-19 00:00:00+00:00,389,0.0024664117829811248
2021-01-20 00:00:00+00:00,162,0.0010159287595635268
2021-01-21 00:00:00+00:00,137,0.0008480136672567686
2021-01-22 00:00:00+00:00,131,0.0008074656672994896
2021-01-23 00:00:00+00:00,92,0.0010227108507397979
2021-01-24 00:00:00+00:00,113,0.0014810543009554766
2021-01-25 00:00:00+00:00,179,0.0012803639380847473
2021-01-26 00:00:00+00:00,193,0.0011735804541087478
2021-01-27 00:00:00+00:00,373,0.0021646277768750436
2021-01-28 00:00:00+00:00,542,0.0031549781130669648
2021-01-29 00:00:00+00:00,387,0.002368015272780674
2021-01-30 00:00:00+00:00,154,0.0016314250603839146
2021-01-31 00:00:00+00:00,98,0.0012285782341068363
2021-02-01 00:00:00+00:00,175,0.0011539729640619848
2021-02-02 00:00:00+00:00,136,0.0007914200753012925
2021-02-03 00:00:00+00:00,240,0.0013965505202150688
2021-02-04 00:00:00+00:00,261,0.0016210676687059408
2021-02-05 00:00:00+00:00,192,0.001240278028991499
2021-02-06 00:00:00+00:00,108,0.0011696539773650295
2021-02-07 00:00:00+00:00,164,0.0020258418361044543
2021-02-08 00:00:00+00:00,233,0.0016216479562363847
2021-02-09 00:00:00+00:00,194,0.0011852177684915355
2021-02-10 00:00:00+00:00,185,0.0010915162635923275
2021-02-11 00:00:00+00:00,206,0.001252287247946796
2021-02-12 00:00:00+00:00,248,0.0016210315774336716
2021-02-13 00:00:00+00:00,189,0.0019172051409500816
2021-02-14 00:00:00+00:00,101,0.0012288898622669975
2021-02-15 00:00:00+00:00,328,0.0026017911110758564
2021-02-16 00:00:00+00:00,280,0.0018341292144031546
2021-02-17 00:00:00+00:00,254,0.0015421698451151466
2021-02-18 00:00:00+00:00,265,0.0015491187560284102
2021-02-19 00:00:00+00:00,145,0.0009419131880838237
2021-02-20 00:00:00+00:00,115,0.0012649595212953185
2021-02-21 00:00:00+00:00,101,0.0012821652088913715
