date,articles,frac
2025-04-12 00:00:00+00:00,165,0.0009346535550822495
2025-04-13 00:00:00+00:00,65,0.0005618948824343015
2025-04-14 00:00:00+00:00,88,0.0006915140228042465
2025-04-15 00:00:00+00:00,91,0.0005140342651851936
2025-04-16 00:00:00+00:00,97,0.0004988711112482578
2025-04-17 00:00:00+00:00,128,0.0006512801725892457
2025-04-18 00:00:00+00:00,200,0.001092275428171968
2025-04-19 00:00:00+00:00,40,0.00034968091616400035
2025-04-20 00:00:00+00:00,46,0.00040385240072693434
2025-04-21 00:00:00+00:00,455,0.003173562480819128
2025-04-22 00:00:00+00:00,174,0.0009435241168017786
2025-04-23 00:00:00+00:00,152,0.0009184845005740528
2025-04-24 00:00:00+00:00,122,0.0008841668901241458
2025-04-25 00:00:00+00:00,115,0.0006259525364685391
2025-04-26 00:00:00+00:00,52,0.0003707612012662921
2025-04-27 00:00:00+00:00,32,0.0002772843464321303
2025-04-28 00:00:00+00:00,94,0.0006551435740172846
2025-04-29 00:00:00+00:00,121,0.0006209936925516682
2025-04-30 00:00:00+00:00,193,0.0011421469996449284
2025-05-01 00:00:00+00:00,123,0.0007073599944791415
2025-05-02 00:00:00+00:00,161,0.001014045474585879
2025-05-03 00:00:00+00:00,59,0.0006557158416501812
2025-05-04 00:00:00+00:00,81,0.0006975001937500539
2025-05-05 00:00:00+00:00,113,0.0006719271226653505
2025-05-06 00:00:00+00:00,119,0.0006572697346618651
2025-05-07 00:00:00+00:00,158,0.0006480881399870382
2025-05-08 00:00:00+00:00,103,0.0005569946085084983
2025-05-09 00:00:00+00:00,161,0.0009439327403950446
2025-05-10 00:00:00+00:00,60,0.00039087947882736156
2025-05-11 00:00:00+00:00,55,0.00048110145992424837
2025-05-12 00:00:00+00:00,65,0.0005408823872052191
2025-05-13 00:00:00+00:00,156,0.0008815501720718125
2025-05-14 00:00:00+00:00,119,0.0006280976032006587
2025-05-15 00:00:00+00:00,124,0.00066417422789746
2025-05-16 00:00:00+00:00,63,0.0004506760140210315
2025-05-17 00:00:00+00:00,63,0.0006471428131195365
2025-05-18 00:00:00+00:00,60,0.0005501861463128358
2025-05-19 00:00:00+00:00,107,0.0008157228676851767
2025-05-20 00:00:00+00:00,145,0.0007120898117136318
2025-05-21 00:00:00+00:00,117,0.0006060606060606061
2025-05-22 00:00:00+00:00,107,0.0006525981946816297
2025-05-23 00:00:00+00:00,99,0.0005126532134035513
2025-05-24 00:00:00+00:00,135,0.0009991119005328597
2025-05-25 00:00:00+00:00,57,0.00047216308678688876
2025-05-26 00:00:00+00:00,72,0.0006250976715111736
2025-05-27 00:00:00+00:00,106,0.0007355696501186626
2025-05-28 00:00:00+00:00,163,0.0008192477998421817
2025-05-29 00:00:00+00:00,100,0.0005364461515353089
2025-05-30 00:00:00+00:00,96,0.00055323759249441
2025-05-31 00:00:00+00:00,42,0.0004741637219594251
2025-06-01 00:00:00+00:00,54,0.0003933165324049121
2025-06-02 00:00:00+00:00,153,0.0007703306883634752
2025-06-03 00:00:00+00:00,91,0.0004724401272992519
2025-06-04 00:00:00+00:00,159,0.0008277930205074006
2025-06-05 00:00:00+00:00,172,0.0007613921080822657
2025-06-06 00:00:00+00:00,327,0.0016429353778751369
2025-06-07 00:00:00+00:00,132,0.0008752503083268131
2025-06-08 00:00:00+00:00,138,0.0012169741437087728
2025-06-09 00:00:00+00:00,69,0.0005208372647740396
2025-06-10 00:00:00+00:00,92,0.00048051059473631984
2025-06-11 00:00:00+00:00,122,0.0006988880805210726
2025-06-12 00:00:00+00:00,66,0.0005734443150815855
2025-06-13 00:00:00+00:00,88,0.0005291673431590088
2025-06-14 00:00:00+00:00,36,0.0003363417231907618
2025-07-02 00:00:00+00:00,196,0.0012593406452193244
2025-07-03 00:00:00+00:00,356,0.0020200644604839077
2025-07-04 00:00:00+00:00,193,0.001178395672296101
2025-07-05 00:00:00+00:00,102,0.0008177991581479254
2025-07-06 00:00:00+00:00,67,0.0005708637936029173
2025-07-07 00:00:00+00:00,132,0.0007287704207544982
2025-07-08 00:00:00+00:00,188,0.0008706444621454902
2025-07-09 00:00:00+00:00,168,0.0010937357586489759
2025-07-10 00:00:00+00:00,200,0.0011157227652073014
2025-07-11 00:00:00+00:00,125,0.0006493877572224906
2025-07-12 00:00:00+00:00,56,0.00041626403032780793
2025-07-13 00:00:00+00:00,42,0.0003778745456508439
2025-07-14 00:00:00+00:00,81,0.0005354486861675756
2025-07-15 00:00:00+00:00,152,0.0007695734942687026
2025-07-16 00:00:00+00:00,139,0.0007729952174396619
2025-07-17 00:00:00+00:00,121,0.0007027733410773922
2025-07-18 00:00:00+00:00,115,0.0005973777713133999
2025-07-19 00:00:00+00:00,36,0.00025820889099281317
2025-07-20 00:00:00+00:00,60,0.0005338315761377286
2025-07-21 00:00:00+00:00,101,0.00067114985912498
2025-07-22 00:00:00+00:00,142,0.000646804013828852
2025-07-23 00:00:00+00:00,120,0.000644977506409464
2025-07-24 00:00:00+00:00,127,0.0008611629089676216
2025-07-25 00:00:00+00:00,218,0.001257259520280519
2025-07-26 00:00:00+00:00,103,0.0008237100540609705
2025-07-27 00:00:00+00:00,139,0.0010276580486326234
2025-07-28 00:00:00+00:00,188,0.0008625475433453081
2025-07-29 00:00:00+00:00,207,0.0010612064943786815
2025-07-30 00:00:00+00:00,941,0.004541198953738647
2025-07-31 00:00:00+00:00,337,0.0018581723744355181
2025-08-01 00:00:00+00:00,156,0.0009862805841815768
2025-08-02 00:00:00+00:00,128,0.0009710063570572439
2025-08-03 00:00:00+00:00,573,0.0037078259068966854
2025-08-04 00:00:00+00:00,196,0.0013141309303510607
2025-08-05 00:00:00+00:00,144,0.0006846123857790794
2025-08-06 00:00:00+00:00,84,0.0004927032987658955
2025-08-07 00:00:00+00:00,133,0.0007056638811513464
2025-08-08 00:00:00+00:00,134,0.0007974291835277315
2025-08-09 00:00:00+00:00,148,0.0010136639156193281
2025-08-10 00:00:00+00:00,59,0.0005330249618299922
2025-08-11 00:00:00+00:00,113,0.0007457761351636747
2025-08-12 00:00:00+00:00,163,0.0008851431705502549
2025-08-13 00:00:00+00:00,186,0.0009134483165049306
2025-08-14 00:00:00+00:00,200,0.0010875298390999604
2025-08-15 00:00:00+00:00,112,0.0005467094922435591
2025-08-16 00:00:00+00:00,57,0.00039588556823469764
2025-08-17 00:00:00+00:00,85,0.0006623703507445822
2025-08-18 00:00:00+00:00,123,0.0007435303789586948
2025-08-19 00:00:00+00:00,106,0.0006070219845037596
2025-08-20 00:00:00+00:00,99,0.0005604238842469941
2025-08-21 00:00:00+00:00,107,0.0005933829482814077
2025-08-22 00:00:00+00:00,102,0.0005602825581842451
2025-08-23 00:00:00+00:00,41,0.0003502716741277381
2025-08-24 00:00:00+00:00,86,0.000650381910307797
2025-08-25 00:00:00+00:00,133,0.0009214482672615666
2025-08-26 00:00:00+00:00,140,0.00076004755726144
2025-08-27 00:00:00+00:00,165,0.0007542753699377837
2025-08-28 00:00:00+00:00,139,0.0007786024366335247
2025-08-29 00:00:00+00:00,140,0.0007461970599835836
2025-08-30 00:00:00+00:00,159,0.0011735789730076835
2025-08-31 00:00:00+00:00,51,0.00048450072675109015
2025-09-01 00:00:00+00:00,49,0.0004178284856701884
2025-09-02 00:00:00+00:00,119,0.0007850795305356353
2025-09-03 00:00:00+00:00,90,0.0007034162582944501
2025-09-04 00:00:00+00:00,144,0.0007543927662115863
2025-09-05 00:00:00+00:00,215,0.0011174636174636175
2025-09-06 00:00:00+00:00,153,0.0009823498064193028
2025-09-07 00:00:00+00:00,49,0.0004230447132361194
2025-09-08 00:00:00+00:00,97,0.0005330900537486673
2025-09-09 00:00:00+00:00,223,0.0011074692093762416
2025-09-10 00:00:00+00:00,141,0.000816076120802417
2025-09-11 00:00:00+00:00,95,0.0006264713834466477
2025-09-12 00:00:00+00:00,147,0.0007222628938666615
2025-09-13 00:00:00+00:00,76,0.000556854067599153
2025-09-14 00:00:00+00:00,126,0.0010050732267636643
2025-09-15 00:00:00+00:00,157,0.0008223339618688456
2025-09-16 00:00:00+00:00,183,0.00107186158342656
2025-09-17 00:00:00+00:00,110,0.0007020903143449816
2025-09-18 00:00:00+00:00,113,0.0007994114068225873
2025-09-19 00:00:00+00:00,143,0.000737109602527822
2025-09-20 00:00:00+00:00,41,0.0002801196999303117
2025-09-21 00:00:00+00:00,64,0.00044262476485559365
2025-09-22 00:00:00+00:00,111,0.0006142948061650848
2025-09-23 00:00:00+00:00,128,0.0006140060537159358
2025-09-24 00:00:00+00:00,115,0.0005774947774385345
2025-09-25 00:00:00+00:00,119,0.0005986457526335383
2025-09-26 00:00:00+00:00,137,0.0006687265396574363
2025-09-27 00:00:00+00:00,62,0.0004148433631752914
2025-09-28 00:00:00+00:00,61,0.0004331155921613178
2025-09-29 00:00:00+00:00,103,0.0006420805904647916
2025-09-30 00:00:00+00:00,105,0.000547040251742714
2025-10-01 00:00:00+00:00,63,0.0004694380900575993
2025-10-02 00:00:00+00:00,138,0.0008222165289354679
2025-10-03 00:00:00+00:00,131,0.0008444584829400048
2025-10-04 00:00:00+00:00,81,0.0008707243136327478
2025-10-05 00:00:00+00:00,63,0.0006387055567383436
2025-10-06 00:00:00+00:00,137,0.0008816809859381536
2025-10-07 00:00:00+00:00,139,0.0008651918983181666
2025-10-08 00:00:00+00:00,163,0.0008643271504777661
2025-10-09 00:00:00+00:00,137,0.0006872231669450673
2025-10-10 00:00:00+00:00,173,0.0008073171869895935
2025-10-11 00:00:00+00:00,102,0.000763278806291812
2025-10-12 00:00:00+00:00,50,0.0003887541207936804
2025-10-13 00:00:00+00:00,103,0.0005744946677970639
2025-10-14 00:00:00+00:00,119,0.0005628926057670476
2025-10-15 00:00:00+00:00,100,0.0007610929294466854
2025-10-16 00:00:00+00:00,218,0.001155444369063772
2025-10-17 00:00:00+00:00,177,0.0009272987316439383
2025-10-18 00:00:00+00:00,58,0.00045716087333490973
2025-10-19 00:00:00+00:00,97,0.0007380691502313124
2025-10-20 00:00:00+00:00,112,0.0006980454726765058
2025-10-21 00:00:00+00:00,127,0.0006479327374392882
2025-10-22 00:00:00+00:00,132,0.0006811356388742685
2025-10-23 00:00:00+00:00,186,0.0008081545400036497
2025-10-24 00:00:00+00:00,166,0.000828405319759463
2025-10-25 00:00:00+00:00,85,0.000494056787468395
2025-10-26 00:00:00+00:00,106,0.0007575974155922125
2025-10-27 00:00:00+00:00,98,0.0006561196548007204
2025-10-28 00:00:00+00:00,98,0.0006324008647113865
2025-10-29 00:00:00+00:00,135,0.0007257245149741158
2025-10-30 00:00:00+00:00,171,0.0008110954056900003
2025-10-31 00:00:00+00:00,192,0.0011734650221858231
2025-11-01 00:00:00+00:00,136,0.0008515700823393131
2025-11-02 00:00:00+00:00,68,0.0005566834763245793
2025-11-03 00:00:00+00:00,84,0.0006339814032121725
2025-11-04 00:00:00+00:00,122,0.0006782450132313371
2025-11-05 00:00:00+00:00,133,0.0009241566202272174
2025-11-06 00:00:00+00:00,172,0.0008392495547585938
2025-11-07 00:00:00+00:00,361,0.0020910928711689847
2025-11-08 00:00:00+00:00,127,0.0008392809939201692
2025-11-09 00:00:00+00:00,89,0.0006461073844992305
2025-11-10 00:00:00+00:00,93,0.0007708566455302747
2025-11-11 00:00:00+00:00,178,0.0010241185676148393
2025-11-12 00:00:00+00:00,184,0.0008935552328828326
2025-11-13 00:00:00+00:00,123,0.0007704980674906193
2025-11-14 00:00:00+00:00,147,0.0007455986853117059
2025-11-15 00:00:00+00:00,129,0.0007686807293528781
2025-11-16 00:00:00+00:00,158,0.0009934357787781997
2025-11-17 00:00:00+00:00,324,0.001616209987579127
2025-11-18 00:00:00+00:00,154,0.0007513734521218981
2025-11-19 00:00:00+00:00,177,0.00127901263115299
2025-11-20 00:00:00+00:00,218,0.00120990120990121
2025-11-21 00:00:00+00:00,230,0.001282959508682289
2025-11-22 00:00:00+00:00,190,0.0012311759674451155
2025-11-23 00:00:00+00:00,116,0.0008639437542824798
