date,articles,frac
2021-01-01 00:00:00+00:00,89,0.0010542525467898602
2021-01-02 00:00:00+00:00,44,0.0006045949214026602
2021-01-03 00:00:00+00:00,109,0.0015112861183517276
2021-01-04 00:00:00+00:00,105,0.000800738204363642
2021-01-05 00:00:00+00:00,139,0.0009064468587377565
2021-01-06 00:00:00+00:00,152,0.0009405125793557489
2021-01-07 00:00:00+00:00,155,0.0009423867311948248
2021-01-08 00:00:00+00:00,130,0.0008658354646206308
2021-01-09 00:00:00+00:00,108,0.001115414407436096
2021-01-10 00:00:00+00:00,89,0.001147321198370546
2021-01-11 00:00:00+00:00,112,0.00082022438995811
2021-01-12 00:00:00+00:00,99,0.0006330975737654597
2021-01-13 00:00:00+00:00,165,0.0009470186132203798
2021-01-14 00:00:00+00:00,136,0.0007964161274265803
2021-01-15 00:00:00+00:00,149,0.0009339116481973625
2021-01-16 00:00:00+00:00,65,0.000696319149847881
2021-01-17 00:00:00+00:00,95,0.0011615111871866976
2021-01-18 00:00:00+00:00,134,0.0010439958551806347
2021-01-19 00:00:00+00:00,146,0.0009256969673913732
2021-01-20 00:00:00+00:00,162,0.0010159287595635268
2021-01-21 00:00:00+00:00,129,0.0007984946209935997
2021-01-22 00:00:00+00:00,135,0.0008321211075223748
2021-01-23 00:00:00+00:00,96,0.0010671765399023977
2021-01-24 00:00:00+00:00,89,0.001166494095442809
2021-01-25 00:00:00+00:00,138,0.0009870962204228777
2021-01-26 00:00:00+00:00,198,0.0012039840928162282
2021-01-27 00:00:00+00:00,138,0.000800854244527496
2021-01-28 00:00:00+00:00,259,0.0015076371425910404
2021-01-29 00:00:00+00:00,157,0.000960667694642289
2021-01-30 00:00:00+00:00,115,0.0012182719606763
2021-01-31 00:00:00+00:00,131,0.0016422831496734239
2021-02-01 00:00:00+00:00,195,0.0012858555885262117
2021-02-02 00:00:00+00:00,170,0.0009892750941266155
2021-02-03 00:00:00+00:00,146,0.0008495682331308335
2021-02-04 00:00:00+00:00,152,0.0009440700599360268
